vulture,missouri,june 13
common teal,new york,june 10
little grebe,kansas,august 15
stork,maine,august 02
stork,maine,may 18
common teal,michigan,june 21
shoebill,new york,july 10
stork,new york,may 21
common teal,kentucky,august 22
common teal,missouri,august 09
stork,kansas,august 28
stork,new york,july 23
shoebill,kansas,july 23
bald eagle,new york,july 19
shoebill,new york,july 13
albatross,kansas,june 25
vulture,new york,april 23
common teal,kentucky,july 01
heron,kansas,september 07
stork,kansas,september 30
common teal,maine,july 05
long-tailed duck,michigan,july 31
bald eagle,michigan,july 03
shoebill,michigan,may 22
heron,kentucky,july 23
heron,michigan,july 07
vulture,kansas,may 24
flamingo,maine,june 21
bald eagle,new york,september 10
albatross,kentucky,august 15
common teal,michigan,september 13
long-tailed duck,michigan,june 19
stork,new york,july 30
shoebill,michigan,august 10
vulture,kansas,july 20
heron,new york,july 26
common teal,maine,may 02
albatross,kansas,september 16
shoebill,new york,august 31
vulture,kentucky,june 26
flamingo,kentucky,june 25
vulture,kansas,august 07
heron,missouri,july 07
albatross,kansas,july 31
vulture,maine,july 03
bald eagle,kansas,may 09
heron,new york,august 10
little grebe,new york,august 16
albatross,kansas,august 21
shoebill,missouri,june 28
flamingo,kansas,june 03
common teal,michigan,may 04
bald eagle,kentucky,april 24
long-tailed duck,new york,july 21
common teal,kentucky,june 16
bald eagle,maine,october 13
flamingo,missouri,may 16
shoebill,kentucky,october 10
shoebill,kansas,may 02
little grebe,missouri,june 25
shoebill,new york,may 19
common teal,kansas,august 21
albatross,kentucky,june 27
bald eagle,maine,july 22
long-tailed duck,kansas,july 27
albatross,maine,may 22
long-tailed duck,new york,may 05
flamingo,kansas,july 14
bald eagle,new york,october 01
bald eagle,michigan,august 03
albatross,kansas,july 10
shoebill,kentucky,august 20
little grebe,kansas,may 20
common teal,maine,may 17
albatross,new york,june 30
heron,kansas,june 29
flamingo,new york,may 18
shoebill,kansas,april 07
stork,kansas,june 18
vulture,kentucky,september 09
albatross,kentucky,august 05
heron,new york,september 01
flamingo,kentucky,july 09
common teal,maine,august 25
little grebe,kentucky,september 21
albatross,missouri,june 21
shoebill,maine,may 03
stork,new york,august 12
shoebill,kentucky,july 07
flamingo,new york,august 11
heron,new york,june 29
vulture,kentucky,april 15
flamingo,michigan,april 30
stork,kansas,august 01
flamingo,kentucky,august 27
common teal,kentucky,august 29
common teal,new york,june 19
little grebe,maine,may 29
flamingo,missouri,april 29
shoebill,maine,june 24
albatross,missouri,august 02
long-tailed duck,new york,august 12
vulture,new york,june 14
long-tailed duck,kansas,july 28
little grebe,kansas,september 05
vulture,new york,october 05
bald eagle,kansas,july 31
albatross,missouri,june 26
shoebill,new york,october 08
albatross,maine,may 08
long-tailed duck,missouri,september 03
vulture,new york,october 22
vulture,michigan,july 26
long-tailed duck,missouri,june 14
stork,new york,july 19
heron,kentucky,june 15
bald eagle,kentucky,august 23
bald eagle,kansas,june 22
bald eagle,new york,july 27
albatross,kentucky,october 11
long-tailed duck,kentucky,july 11
heron,kentucky,july 24
heron,michigan,august 06
common teal,maine,april 23
vulture,missouri,june 16
heron,kentucky,june 29
heron,kentucky,september 19
albatross,missouri,june 20
heron,kentucky,august 01
long-tailed duck,maine,july 05
heron,missouri,may 06
heron,michigan,september 02
little grebe,new york,september 27
albatross,missouri,june 17
little grebe,maine,october 09
albatross,kansas,june 17
albatross,maine,july 19
shoebill,missouri,august 18
long-tailed duck,new york,september 22
heron,kansas,june 13
flamingo,kentucky,may 19
flamingo,michigan,april 19
long-tailed duck,kentucky,august 31
little grebe,kansas,april 11
heron,missouri,august 02
common teal,maine,september 25
albatross,missouri,september 15
albatross,maine,september 10
shoebill,maine,june 16
vulture,michigan,october 03
bald eagle,maine,august 17
long-tailed duck,maine,june 24
shoebill,kansas,july 10
shoebill,maine,november 10
shoebill,michigan,june 09
shoebill,new york,august 06
long-tailed duck,missouri,august 22
long-tailed duck,maine,august 09
vulture,maine,august 20
little grebe,kansas,may 16
little grebe,michigan,may 22
shoebill,missouri,august 17
shoebill,kentucky,june 25
long-tailed duck,kentucky,september 16
albatross,new york,july 09
long-tailed duck,michigan,may 12
shoebill,missouri,july 28
long-tailed duck,maine,july 26
albatross,kentucky,june 25
albatross,new york,july 10
stork,new york,september 21
heron,kentucky,september 30
long-tailed duck,michigan,october 05
stork,maine,september 02
shoebill,new york,august 06
little grebe,kentucky,june 05
vulture,maine,july 17
common teal,kentucky,june 15
bald eagle,michigan,june 03
little grebe,missouri,august 03
heron,kansas,july 23
shoebill,new york,june 20
heron,kansas,july 10
albatross,maine,september 18
common teal,kansas,august 10
long-tailed duck,kentucky,july 25
shoebill,kansas,may 04
shoebill,michigan,july 22
vulture,new york,august 05
heron,michigan,july 29
shoebill,michigan,june 07
heron,maine,june 20
common teal,new york,june 14
bald eagle,michigan,july 06
stork,missouri,july 14
flamingo,kansas,august 10
heron,maine,may 03
flamingo,michigan,march 14
common teal,michigan,july 03
long-tailed duck,kentucky,august 24
little grebe,kentucky,may 20
common teal,kentucky,may 29
heron,new york,june 07
shoebill,missouri,august 04
long-tailed duck,kentucky,april 24
bald eagle,kentucky,july 17
flamingo,michigan,june 23
long-tailed duck,kentucky,august 25
albatross,new york,june 05
albatross,michigan,june 23
flamingo,michigan,october 25
bald eagle,michigan,september 09
common teal,michigan,august 24
shoebill,kansas,august 04
bald eagle,new york,may 15
heron,new york,july 24
little grebe,missouri,september 17
shoebill,new york,august 17
vulture,michigan,august 28
long-tailed duck,new york,july 22
long-tailed duck,kentucky,august 16
little grebe,kentucky,may 04
albatross,missouri,july 25
long-tailed duck,kansas,may 03
long-tailed duck,michigan,august 26
shoebill,michigan,september 25
vulture,missouri,july 30
vulture,michigan,june 23
common teal,kentucky,june 26
stork,new york,september 07
shoebill,kansas,october 07
flamingo,kansas,june 02
heron,maine,august 06
little grebe,missouri,june 29
little grebe,maine,may 17
little grebe,michigan,august 09
stork,missouri,april 23
long-tailed duck,maine,july 05
shoebill,kansas,june 22
albatross,kansas,september 30
stork,maine,june 08
albatross,maine,september 22
little grebe,new york,october 02
bald eagle,new york,august 24
vulture,kentucky,august 10
common teal,kentucky,june 23
flamingo,kansas,september 23
little grebe,kansas,may 11
flamingo,missouri,june 15
common teal,new york,august 14
vulture,new york,september 11
vulture,maine,june 28
bald eagle,kansas,october 06
shoebill,new york,april 30
long-tailed duck,kentucky,september 01
little grebe,maine,august 23
stork,missouri,november 22
vulture,kentucky,september 04
common teal,missouri,may 10
flamingo,kentucky,november 01
heron,kentucky,september 22
stork,maine,august 04
common teal,missouri,april 23
heron,kentucky,july 12
flamingo,kentucky,july 26
albatross,michigan,august 14
bald eagle,new york,april 28
vulture,new york,july 11
little grebe,kentucky,may 30
shoebill,michigan,july 31
shoebill,michigan,july 02
bald eagle,missouri,august 29
flamingo,maine,july 16
shoebill,missouri,september 09
common teal,michigan,august 24
little grebe,kentucky,july 02
flamingo,kentucky,june 24
vulture,maine,july 04
albatross,new york,july 20
common teal,missouri,june 07
bald eagle,missouri,may 26
little grebe,missouri,july 07
shoebill,michigan,may 31
shoebill,maine,august 11
heron,kentucky,july 12
long-tailed duck,missouri,july 28
vulture,kansas,june 05
flamingo,michigan,july 17
little grebe,michigan,september 03
bald eagle,missouri,july 22
stork,missouri,may 25
stork,kentucky,october 30
bald eagle,maine,june 11
stork,kansas,september 22
common teal,maine,september 25
albatross,new york,april 13
albatross,missouri,july 23
little grebe,michigan,july 31
bald eagle,kentucky,december 07
vulture,maine,september 01
heron,missouri,june 22
albatross,michigan,september 25
bald eagle,michigan,october 14
common teal,michigan,june 05
bald eagle,maine,july 16
vulture,kansas,april 07
little grebe,maine,august 17
long-tailed duck,michigan,july 27
little grebe,kentucky,august 16
albatross,kansas,july 08
albatross,kansas,august 13
shoebill,michigan,june 18
vulture,michigan,july 09
little grebe,kentucky,april 06
shoebill,kansas,september 04
long-tailed duck,missouri,july 11
flamingo,kentucky,may 12
bald eagle,new york,august 25
stork,kentucky,june 26
common teal,new york,may 01
vulture,maine,may 22
little grebe,michigan,june 16
albatross,maine,september 03
vulture,kentucky,march 12
common teal,maine,august 04
little grebe,missouri,june 29
bald eagle,maine,july 26
stork,missouri,june 05
long-tailed duck,new york,june 20
bald eagle,kansas,august 13
shoebill,michigan,may 09
common teal,new york,july 31
bald eagle,kansas,june 15
stork,kentucky,may 28
little grebe,michigan,july 02
vulture,kentucky,august 17
heron,maine,july 22
stork,missouri,july 20
heron,kansas,june 21
bald eagle,new york,april 13
common teal,kentucky,june 22
vulture,maine,may 23
stork,michigan,september 05
long-tailed duck,new york,september 20
bald eagle,missouri,september 06
common teal,new york,august 05
albatross,new york,july 31
shoebill,kentucky,september 04
albatross,maine,august 03
vulture,missouri,june 20
common teal,new york,may 14
long-tailed duck,maine,july 13
bald eagle,kansas,july 29
albatross,missouri,may 20
shoebill,new york,september 28
albatross,kentucky,july 05
stork,new york,june 21
shoebill,missouri,july 26
heron,missouri,july 05
little grebe,kentucky,september 11
heron,maine,august 15
bald eagle,missouri,june 09
heron,kansas,august 30
shoebill,kansas,june 08
vulture,missouri,october 02
stork,maine,july 23
common teal,kansas,august 20
long-tailed duck,kansas,june 01
stork,kentucky,september 10
shoebill,kentucky,june 26
heron,michigan,august 23
flamingo,maine,september 01
little grebe,kansas,june 22
common teal,kentucky,july 23
vulture,missouri,august 05
little grebe,kentucky,october 07
common teal,maine,august 05
long-tailed duck,michigan,september 18
long-tailed duck,kansas,may 17
bald eagle,missouri,july 08
shoebill,michigan,august 12
flamingo,new york,july 08
common teal,kansas,june 24
stork,kansas,october 31
heron,maine,august 20
common teal,missouri,june 21
albatross,michigan,august 16
albatross,kentucky,may 30
flamingo,michigan,october 01
long-tailed duck,kansas,august 08
bald eagle,kentucky,june 16
little grebe,missouri,june 28
little grebe,new york,may 11
albatross,new york,may 25
common teal,kentucky,july 15
heron,michigan,august 21
vulture,kansas,may 02
albatross,missouri,july 16
stork,kentucky,october 05
vulture,new york,july 03
stork,missouri,august 18
flamingo,new york,august 12
vulture,new york,september 17
flamingo,maine,july 26
albatross,kansas,september 26
flamingo,missouri,june 29
little grebe,michigan,august 09
long-tailed duck,kansas,september 08
shoebill,missouri,june 23
vulture,missouri,september 14
vulture,new york,may 11
common teal,kentucky,june 20
little grebe,kansas,march 28
stork,kentucky,september 16
albatross,new york,august 15
bald eagle,missouri,june 16
bald eagle,maine,october 25
flamingo,maine,september 06
flamingo,kansas,september 04
long-tailed duck,kentucky,july 27
heron,maine,august 18
flamingo,michigan,july 21
stork,kentucky,july 08
albatross,new york,august 24
flamingo,missouri,may 06
long-tailed duck,new york,july 15
long-tailed duck,maine,july 23
stork,michigan,july 06
bald eagle,kansas,october 01
flamingo,kentucky,june 01
stork,michigan,august 18
heron,kentucky,september 06
long-tailed duck,new york,july 10
stork,new york,july 09
little grebe,new york,august 16
long-tailed duck,michigan,june 06
little grebe,kentucky,august 23
stork,new york,july 09
common teal,new york,july 21
bald eagle,michigan,september 23
common teal,kansas,july 13
stork,kentucky,october 26
albatross,kansas,july 04
long-tailed duck,kentucky,june 08
shoebill,maine,september 08
heron,kentucky,may 09
bald eagle,kentucky,july 06
heron,kansas,september 05
stork,maine,july 27
stork,kansas,june 16
long-tailed duck,maine,december 15
flamingo,new york,august 05
vulture,missouri,june 23
little grebe,kansas,june 08
vulture,maine,june 10
flamingo,missouri,july 26
long-tailed duck,kansas,may 13
albatross,maine,july 06
stork,kentucky,may 24
albatross,missouri,july 21
bald eagle,kansas,august 05
vulture,kansas,june 16
stork,maine,june 25
flamingo,kansas,june 25
little grebe,kentucky,june 25
shoebill,missouri,june 16
flamingo,michigan,may 21
common teal,missouri,september 28
long-tailed duck,kentucky,june 15
